outer_target,inner_validation,experiment,variant,parameter_id,parameters_json,seed,fit_seed,best_epoch,validation_score,parameter_count,fit_seconds
switzerland,va_long_beach,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.3, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5064,1421097264,10,0.6536963385820738,71681,13.182299399995827
va_long_beach,cleveland,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,3479562101,15,0.5736623444653584,71617,10.003617700000177
va_long_beach,cleveland,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5063,3348485251,15,0.5401152940285916,71617,15.735352200004854
va_long_beach,cleveland,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5064,4275131399,20,0.5676866504341551,71617,15.479255500002182
va_long_beach,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,4142042977,20,0.5779962635371322,71681,16.641787200002
va_long_beach,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5063,864532655,25,0.6048214506028511,71681,17.173758899996756
va_long_beach,hungary,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5064,2796181083,40,0.6463172403024401,71681,27.254870299992035
va_long_beach,switzerland,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5062,1398881392,10,0.7245230488321209,71681,19.118573499988997
va_long_beach,switzerland,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5063,2550226663,15,0.6646825387277091,71681,15.295802599997842
va_long_beach,switzerland,mirrams_equation9,mirrams,0,"{""d_model"": 64, ""dropout"": 0.1, ""evaluation_interval"": 5, ""learning_rate"": 0.0001, ""max_epochs"": 120, ""mirrams_confidence"": 0.95, ""mirrams_lambda_1"": 15.0, ""mirrams_lambda_2"": 15.0, ""mirrams_mask_rate"": 0.2, ""n_heads"": 4, ""n_layers"": 2, ""patience_evaluations"": 8, ""validation_mask_replicates"": 2, ""weight_decay"": 0.001}",5064,1385519781,10,0.6277120308987616,71681,18.356034500000533
